PC1 PC2 PC3 PC4 PC5 PC6
X10223_1 0.258835548084815 -0.124449317893537 0.158684933341682 -0.076213516722751 -0.030544891902126 -0.242159264038225
X102267_1 0.160247461733336 -0.106990552578369 -0.0257795915128066 -0.187898887058852 -0.158192843606144 0.0062752070457986
X102313_1 -0.107086776585902 0.123402699161875 0.00785665535202331 -0.103096796446163 0.281358961803641 -0.117957044697877
X102317_1 0.174074912980135 -0.150333964207712 -0.0205679527312581 -0.093375156766997 0.0980875435961427 0.0839341920490783
X102346_1 0.110390979270552 -0.168754627060149 0.0154725662650302 0.156915888295876 -0.03866900566724 -0.173676353957553
X102487_1 0.24337134867399 0.0858333073204126 0.132890941241667 -0.122584940431049 -0.112786165393806 -0.133018922288218
X102502_1 0.0609350736383746 0.103975605134992 -0.0339146703635712 -0.128095639099626 0.00638950888329665 -0.257774637212415
X102640_1 0.180717460126284 0.00518350456477432 0.136607586734224 -0.0543605084210931 -0.0715246421883292 0.13397477136729
X10265_1 0.618740108807052 -0.140451086082571 0.0405587568205803 -0.141205020944653 -0.00942292908444247 -0.0348098723502409
X102727_1 0.278275372719877 -0.0795824910399087 0.320039516207515 -0.0844217567977849 -0.199175339314069 -0.0228056510582446
X103058_1 0.149892913551248 -0.0254044178813864 0.121375694530994 -0.0370843429674233 0.0648533073706559 -0.0570195277695605
X103060_1 0.0953430564706524 0.267307206823101 0.164844200132503 -0.0282764351831443 -0.0562051371060858 0.0481394043831575
X10310_1 0.320906964694639 0.0282871278349963 0.0521822132990163 -0.0477470153707925 -0.16361801628469 -0.0536715775709577
X103123_1 0.357091162698275 -0.121742545287579 0.0611267936721127 -0.04288493106835 -0.0297236167634741 0.0537542252076872
X103250_1 -0.0919732637816319 0.223948984173798 0.0331660175985019 -0.158558472593473 0.00915951985102429 -0.0568143070030944
X10327_1 0.00895056875182056 0.0785376374455709 0.0744211873586816 -0.110864456836542 -0.0156433653373542 -0.400765385303744
X103352_1 0.131447386160082 0.0399883245037229 0.0396315906015778 -0.00842974362758764 -0.04881486123103 -0.158451650068154
