PC1 PC2 PC3 PC4 PC5 PC6
28701 0.131148512374959 -0.0366210822800605 -0.00490276014656115 -0.0842914131084797 -0.129891592123829 -0.0981804694694699
12399.p1 -0.136088949828975 -0.256065350055579 -0.425026585484751 0.0232182396169334 0.221971017884093 0.20301887015084
11731.s1 0.0842973530571303 -0.104641118567427 -0.074988342608339 -0.104043503562752 -0.208659523657884 -0.102525096314517
41976 0.110969745076731 -0.0754009568200089 0.110683054295613 -0.0958986182033904 0.152402836025497 0.12400840100476
11901.s1 0.218863973333564 -0.158625031716788 0.232021195546399 0.0121570294458585 -0.0543907564398047 0.0330211117075809
14211.s1 0.194489764147202 0.133223086328068 0.136409791905275 0.174193624084068 0.191300865074727 -0.0703280876426706
57652 0.336622756318011 0.113919976117383 0.35456296688924 -0.0580977390358192 0.170737170689731 -0.103691321553387
110977 0.202643092037019 0.228952644299424 -0.0326703663429225 0.140141804509641 -0.0899936780166543 -0.168123808383664
60175 0.0922380621182032 0.0453089725575364 0.119386227534716 0.108777926572476 0.0418496810985574 -0.082360045392524
84749 0.196710378842386 0.201043813530531 -0.175596817080256 0.089702503222476 0.0264077117777942 0.0144422388793071
12257.p1 0.216827556364946 0.0125824322366537 0.261499606971538 -0.0265937884502256 -0.0592553910888697 0.105484357419119
20892 0.0525712549577737 -0.0105486331316092 -0.017081012684499 -0.0829958989260156 0.226075279028614 0.0374635675784894
12462.s1 0.140605395773862 0.0798445248252154 0.155208197525913 0.0608391039637318 -0.0383536220716758 -0.0870501171139
14991 0.332146474452995 -0.349895083296054 -0.0772925760372005 -0.248860758383061 -0.0805530968165298 -0.0984620913809778
13981.p1 0.413210465429885 0.139413505939417 0.0400982391193479 -0.0477667471108342 -0.0970503669821915 -0.0201392074482055
14482.s1 0.120062449448673 0.14901399376966 0.000932800734533114 0.139427114693523 0.015608624419827 -0.0993096219622626
43632 -0.0433452235181202 0.170583908064195 0.0765208720002324 0.179064087599223 -0.119017198883224 -0.0550372602135282
114746 0.189663877735491 -0.0399525751208223 -0.026759713678998 0.0578110252790423 0.0917875379893308 -0.118598355730486
13630.s1 0.285134643930189 -0.11790800540712 0.192449477367948 -0.181439221380716 0.00196732539490553 -0.0530082276583777
14550.s1 0.142891612840568 0.00633334511646585 -0.231619286700018 0.0454986764725318 -0.00016118137017818 0.103320089298811
13532.p1 0.232056255621406 0.0132124315131912 0.0720726835139793 0.0857872440330606 -0.0456698986585889 -0.101143486803335
14653.s1 0.163593013525198 -0.0833190538012718 -0.093126508116445 -0.314793075026659 0.0300638181344221 -0.2697838517565
11121.p1 0.042231515974218 -0.0557876732949437 -0.190934795717114 -0.132931686192959 -0.045990780616516 -0.277759754852512
13684.s1 0.117164521011312 0.16870189317275 0.144467416149153 0.0377605439508769 -0.118184322229464 -0.150674421605779
68235 -0.102213931903417 0.0052736908564048 0.199174462756668 -0.201156917379584 0.0917380215897851 -0.202232187441854
14385.p1 0.246087284011167 0.164193433914989 -0.0764112539342078 -0.0334772835572624 0.0881411247874497 -0.00825528314386159
14116.p1 0.349642539989549 -0.140829946416407 0.188651215628118 0.0939623936952461 0.166210158924078 -0.00376481538160686
13177.s1 -0.244260112320921 -0.256743011538335 0.0625699137768128 0.00572161028985498 -0.0787716701078988 0.163678652686825
74523 0.000752784219601529 0.0069111950265142 -0.0978623888046189 -0.114606271821288 0.0572145917409812 0.146711339716142
53458 0.244082285641123 0.0637711170047985 -0.0835546413051367 0.00890121452496563 0.0345082412336736 -0.167904564752768
13066.p1 0.0931653814308862 0.0552667998000597 0.220522434563112 0.317839636492884 -0.0842626992061691 -0.0616540170671095
14195.s1 0.356569796654754 -0.216396032370404 0.0866120082205175 -0.186506541788929 -0.0109046663393057 -0.0631756470653939
12346.s1 0.276071979318385 -0.21883396926711 0.248911700541027 -0.231514640567534 -0.0457151491964506 0.016849231611762
116651 0.0383446393772873 -0.119289075512461 -0.0386143893279366 0.148576182054009 0.102032462486215 0.226703539868973
14354.s1 0.200869250809741 -0.217080025761205 0.0994761965163745 -0.301471737191299 -0.141676487407802 -0.0198445882846461
154909 0.264401615483787 0.129162718121637 -0.041548725296919 0.0755345296533381 -0.194010682520049 -0.100126685778682
105364 0.36458552660531 -0.0476791237983023 -0.103154144132262 -0.155658610811502 0.0116409413995613 -0.0825073586609581
95771 0.227507676834521 0.0945427585036534 0.0347836008106034 -0.083446921215802 -0.0685022292547765 -0.209922629113851
12780.s1 0.21003346896358 0.0495636778070369 0.060221361996062 -0.133619050227586 -0.124198275444074 0.0272443731645477
22249.s1 0.262352736835749 -0.242887104019158 0.104761035085339 -0.247296655613581 -0.0057938711545967 -0.0433527203073183
12581.s1 0.301490134049332 0.0178465953195165 -0.0608454780074949 -0.165198467836031 -0.0462824879013217 -0.132804786987465
20540 -0.0361242154672691 0.32735305315841 -0.220012610848164 -0.018440888496146 -0.200606640953085 -0.16830122998659
8377 0.200322746530651 -0.0754474731191912 0.0249261316322045 -0.384633441490384 0.0220363823748408 -0.148703438984596
91606 0.22180608787664 -0.0473823366827107 0.150468857685183 -0.100694467196316 -0.149602035560187 -0.189654936042008
14370.p1 0.086818099417013 0.151357353136507 0.0151728827425693 0.185450791694323 0.0702741368426723 -0.0719110767360524
11700.p1 0.156569028170098 0.113338435161163 0.0348140364820484 0.049724971237003 -0.156093927327686 -0.07865411564705
136048 0.142120899191847 -0.0475077354713698 0.00908593511445144 -0.0768213550289868 0.0573434236586636 -0.172655753082511
13972.s1 0.107210976740866 -0.147348431463033 0.141597583181971 -0.365709528455243 0.0479443795896226 -0.0793820813036528
122411 0.195259506315475 -0.112536897588876 -0.0662203185422898 -0.00325501332368226 -0.165826709604119 -0.361571107477304
11659.p1 0.119295075212992 0.100872643034438 -0.0479417969537382 -0.224651794068421 -0.176209024515578 -0.179506721317056
83014 0.203228992835756 -0.147320378516896 0.165652229986535 -0.0256175988914273 -0.0417988457696888 -0.255654212374234
12324.s1 0.188546438434497 0.0958154241484266 -0.208987366845606 0.0366565176293819 -0.132896583475922 -0.242729494645163
39008 0.254636209450947 -0.057141119184759 0.239957460070258 0.0175233772976642 -0.0817456388933802 -0.17979603820526
95323 -0.0313875567072022 0.486811325263005 -0.049871584442619 0.0145242203231369 -0.353817231007335 0.0171312453333449
13230.p1 0.189563468120462 -0.0999878367195381 0.193265596687489 0.00192879450306246 -0.0551610947624652 -0.200900379464703
28121 0.425426540149128 0.0611276585832961 0.118555412010887 -0.144851051801954 0.218678415966921 0.166461151429992
14394.s1 -0.00374338271340708 0.225867377082795 0.0933654647221398 -0.0712357061832556 -0.0869179665825792 -0.149870182644328
84053 0.122752325448308 -0.147494103504267 -0.000955563804873162 -0.0345126977908477 0.0789259678696318 -0.0354691263391555
11868.s1 0.172726271432706 -0.0423391844797343 0.193090224040638 0.0984001608825306 0.12234877960757 0.0254922071364533
13534.s1 0.140990213470365 0.0459938474469604 0.177611039304122 -0.0423329568972032 -0.129834931836805 -0.176891212498922
12493.s1 -0.062370861314392 0.162253695205497 0.181232081646432 -0.184049842517023 -0.0666935654008168 0.078907573136826
46967 0.0642179392999758 0.115869179194159 0.053069219562453 0.0755691327733113 0.0639126016158628 -0.10875446794983
104522 0.141519449275144 -0.135803148137814 -0.00902267289665495 0.0224711105017841 -0.162143293876078 -0.00731173846886506
11056.p1 0.209559097826624 -0.125669057962312 -0.128344986481862 -0.098714521835565 0.0347634664195773 0.0370694183759757
124142 0.229295205310804 0.124226546222631 0.0511354452028333 0.054937729816462 -0.0238381992566544 -0.00299108530283443
14611.p1 0.234084188518112 0.0143932168477339 -0.0812433349052401 0.0392116500374445 -0.0373688570412825 -0.0747842991070388
16199 0.0573858335983009 -0.0799314829732277 0.0502398410533979 -0.0171667002619688 -0.0268884079884932 0.0498003939061162
14554.p1 0.302853739264284 -0.242856535704354 -0.11764935735533 -0.072158950572643 0.0165018108269835 -0.205041469184872
11047.s1 0.0786276145749928 -0.226073118227285 -0.00656474412215899 0.0877713602853532 0.176009361386835 -0.220519084604239
143440 -0.122957944360969 -0.218748175301014 0.0244450639474654 0.0200596976794228 -0.285778693847698 -0.0588388453130303
13304.s1 0.0966095980060852 0.0137666348382622 0.18423857519841 0.0745397802001827 0.0474426354309289 -0.0296034061206406
12788.s1 0.0924870349165819 -0.203292220887155 0.113306950832117 0.123464258178325 -0.126900484020198 0.00724003227985154
142605 0.116250141335349 -0.179512091525808 0.0137510405774091 -0.0117011398693006 0.0601799815573239 -0.203357841231495
108847 0.263638615481876 0.123281487510258 0.107410386467045 0.0700146131019768 -0.126670018583203 0.0331594240677515
14412.s1 -0.0441329497952118 -0.376093792878591 0.0758090227610721 -0.0581746163216597 0.0102716459514116 -0.0175752705409958
51509 -0.491758613609636 0.270140000075506 0.11400274979821 0.0554387903050039 0.0741663054876248 0.165720979629879
13812.p1 0.236304812523724 -0.109392329116694 -0.0451837792734454 0.104224325138671 -0.0313549686032074 -0.029882731464451
79352 0.154528733021413 0.152178369014353 0.0853315494007168 0.06309602671791 -0.281261168413035 -0.302108801017598
13587.s1 0.0998852110865049 0.0608337013345117 -0.151412770325292 -0.0511879324651188 0.109747354747898 0.0659154193162563
48379 0.436969453798054 -0.0870190772618658 0.098436856753181 0.0480627201679429 -0.141920619511804 -0.123467199136436
14473.s1 0.152956343501355 0.0379157790584349 -0.00339989620104056 -0.0652635162529487 -0.0228638000489641 -0.301229310170469
13012.s1 0.168345465711588 -0.157987870980211 0.03832045379275 -0.0931527311446805 -0.0417454811403404 -0.0763568272032387
121961 0.133117577891204 0.0598874239971469 0.0395620748043799 0.102212257869062 -0.182209394333052 -0.110677087038055
11798.p1 -0.155884204889187 0.0546738067459461 0.16099847733578 -0.087366319537829 0.276726047306608 0.0469764184629129
22358 0.162132343082214 0.124332764387533 0.208831751921444 0.213861417941299 0.138312545112953 -0.228849534738978
100796 -0.021397880442002 -0.077589936056742 -0.168252986378847 0.037950099758173 -0.0387671794276718 -0.0433742496166966
11642.p1 -0.12735933882492 0.265540803389752 -0.00859688907886384 0.071748207514755 -0.0809040640080297 0.0260022959445768
33538 0.196072575980254 0.0588190610973223 0.00135953804920691 0.149831127335577 0.0789473393545694 -0.209972497892101
12621.s1 0.0966305181733453 -0.15238598208926 -0.101850570578406 -0.06827606104752 0.0268002784117328 -0.0756356141795094
13349.s1 0.238954319727168 0.0819887102661481 0.301911941485333 0.0201382395301918 -0.0827860903153617 -0.250882365537252
14631.s1 0.190587287752735 0.067590917371252 0.185822799560291 -0.298221658091511 0.162781803382093 0.101649871188188
14490.s1 0.0504481567840814 -0.117218819322217 0.177831950105728 -0.0247997598687229 -0.0261035241171816 -0.0831094031116123
85348 0.155695514767123 0.251250031770203 -0.0723296368328877 0.128415426378896 -0.358506334259959 -0.252460075308124
12969.p1 0.155567126041922 -0.020486205802112 0.0628891827124119 0.0329375065379211 -0.0130121971402402 -0.0131877450376389
40959 0.0660308253093675 -0.248695317205781 0.0077744018578507 -0.0439051306088176 0.0931533294762883 0.0957254976852428
12836.s1 0.260654266009934 -0.0283142980144531 0.0697003185480709 -0.122780782195817 0.156448711974299 -0.0156924265921646
13922.p1 0.267179276380549 0.0701309819272833 -0.043053789498552 0.181240018896121 -0.106120774073537 0.25375727579981
14467.s1 0.293325938550082 -0.0188161945505042 0.0718645723790267 0.0959728368605219 0.190279479569851 0.000558060435497441
12892.p1 0.0594210860279629 0.30115646223532 0.139501282971917 0.00192000106561689 -0.0155383826580453 0.0402526656968302
12832.s1 0.0467153661940939 0.0754580877085053 0.00387450605207198 -0.242533238411237 0.0514434543462134 0.0171282040659738
11577.p1 0.474936066593595 -0.193836867756607 -0.0955623532860674 0.119182605112445 0.124441618288503 -0.113442606198901
14634.p1 0.196503235099589 -0.11629598486523 0.216753160001119 -0.201679752544016 -0.0575556605386978 -0.111848243041807
11714.s1 0.235901166822686 0.018443891239689 0.0236685942304129 -0.0181905082454965 -0.121659649901352 -0.0413388519945068
93274 0.0988566419488961 -0.000303848925886723 -0.0705768533305657 -0.116823472504793 -0.245335475953854 -0.0642835498734733
125184 -0.042352167035563 0.0775627764575359 0.0211265770594591 0.184991241320691 -0.270520143679785 -0.0747076347768152
14664.p1 0.0622294491712454 0.0905192269389851 -0.0281186251338852 -0.0324403202603133 -0.151313369859285 0.0751804827483805
12053.p1 0.0929762738729012 -0.0435590630588741 0.17988285779217 -0.0492753272582435 0.136012476162131 0.00357256490937413
14122.p1 -0.0545664588473423 0.0871672696064448 0.0867980123459577 -0.0428592971325458 -0.124714449626087 0.0273825172374908
11002.p1 0.134614412262512 0.0507038374969995 0.0892761393311412 -0.23218007084098 0.166155214263867 0.0423168504107474
24528 0.282965194947987 -0.0753890123489024 0.135837569855067 0.056449357321481 0.135470085029776 -0.296453768338433
14570.s1 -0.0553561091243301 0.0165647567313714 -0.0651007899567257 -0.0563779950585661 0.0665074735723348 -0.0986653987140958
43460 -0.186222050819273 0.246798584274848 0.0336962233207661 -0.021979487413189 0.00196718416598004 0.1494603742016
14290.s1 0.301188717574485 -0.06502773890001 0.211353112192327 -0.100632943544057 0.0405739276600505 -0.0865239122926976
13447.s1 0.0484447824367507 -0.122844053442534 0.00480434490264657 -0.0650690296451078 0.0702840351679533 -0.129290735132334
11257.s1 0.272671544692339 -0.0488278407999584 0.102163334660303 -0.070516320244734 0.00933528629327361 -0.309297910768768
14017.s1 -0.102891175077145 0.166701101413466 -0.0466460873301777 -0.0787095246497646 0.0389165358137778 0.108420350613293
13077.p1 0.0550069839618286 -0.170562151567809 -0.0824273394971431 0.0881679200252426 -0.1231079710339 0.116707233975079
14009.p1 0.0409388432336325 0.0568347072091864 0.161010419433695 0.121829016600066 0.0719731276411436 -0.303469215828813
11842.s1 0.254327995270186 0.113160852816188 0.0899206199218592 -0.0934936994739486 0.121226676513848 -0.165563792418258
86180 0.113196233769786 -0.011704651333984 -0.135450224211374 0.208250650721964 0.048232199727232 0.00201716906668939
109264 -0.0261696788261678 0.0126739861996841 0.0606392096199661 -0.0767660372287965 -0.0374523326052064 -0.197189430607285
137870 0.298111974392703 -0.0596876979702231 0.113487375992667 0.0129170238588883 -0.192138129216886 0.019798993370453
12090.s1 0.347692111437316 -0.17107606093343 0.354494177441967 -0.119446112156481 0.0409304655535303 -0.112934519171567
13631.s1 0.290160926869075 -0.0250130635754028 0.127785463587523 -0.0560874819242439 0.103527005131025 0.0903771888092636
1566 0.154917407282822 0.0496066037256565 0.203553876618681 -0.0657136467619156 0.0501017641943274 -0.0259279528824879
14601.s1 0.142979698178368 0.181853673060237 0.126280163294961 0.140058175423392 0.133192987593362 -0.05054713312356
11178.p1 0.207625386034919 -0.100301892830204 0.242940052218082 0.0579587535939643 -0.0475486053826888 -0.163962964335733
15813 0.175824709409549 0.0636937629597063 0.0366788999395076 -0.0493639993400863 -0.127553494759591 0.103945954565042
13317.p1 0.257420110162431 -0.246584813729232 -0.298835856901211 -0.301371554481661 -0.134661933897402 -0.129927749887288
14372.p1 0.127625428894443 0.221255437200173 0.0653410889873904 -0.102784046256279 -0.0720339811670668 0.0522185591542084
13498.s1 0.233009347594664 0.184898791620702 0.0935612801242974 -0.0296735560450352 0.0494561602322094 -0.0689121167292073
12864.s1 0.162501763706018 0.00217950562139146 0.102964460025596 -0.236017332564896 -0.0847205152207302 0.0446898823455399
91258 0.186771008367032 0.111598326473236 -0.0306176770179584 0.113718319512936 0.119379188811855 -0.137603254299519
12610.s1 0.226247230751132 -0.229249605223463 0.075021567240564 -0.053302504349322 0.359886392832884 0.00650359712954861
101999 0.154805203538123 -0.0695557706062254 -0.0507490196170634 0.0541845459428062 -0.063312015578369 0.0780135949649823
12366.p1 0.25868083594308 -0.0683672155477791 0.266061391172274 0.0712488374532012 0.234841191606125 -0.0815339076063765
12770.s1 0.124926707596849 -0.138777211843211 0.0806366311975173 -0.0889605474125297 0.213825757975939 -0.0428437620959811
14507.p1 0.26657717953279 0.254490323590376 0.165906347102147 -0.24190233478505 -0.0997297846472259 -0.219689173426961
12715.s1 0.313951164269353 0.248358034565468 -0.115019647806799 0.103920569393787 0.0124303344537604 -0.259673254996771
121117 0.248228393579653 -0.0576701337202815 0.145386033415597 -0.166945510574096 -0.181066574225184 -0.0152927451150696
18830 0.263953743265523 0.106267264518764 -0.101305205050384 -0.079616860871567 -0.125071697239411 -0.14228758657168
13471.s1 0.0992541993443881 -0.167481967634502 -0.0519102885519636 -0.278311309179912 0.151543388114834 0.284896971513533
21720 -0.0540056762588005 0.150687161484567 -0.0405361834056765 -0.164591264017723 0.0071766712829004 -0.552036818611545
13615 0.138612419953102 -0.126198665958962 0.2496941777723 -0.185246533112537 0.0441407031521956 -0.0459037633511999
11484.p1 0.118272177778383 -0.212067056589514 0.0937928042828169 0.191699068137683 0.0891117334186503 0.203153120355993
14566.s1 0.230389874383767 0.0300962618844835 0.0245945681819014 -0.0992355605941633 0.0177810043575353 -0.112275011005669
13807.p1 0.299241150963771 -0.00443881352217162 -0.0265900329841175 -0.172464397710239 -0.0313930121409996 -0.209853465811845
11511.s1 0.12859474855167 0.13387487909482 -0.0495399410769767 -0.243026832212635 -0.283309230185544 -0.284670528538003
14572.s1 -0.00158560341039637 0.0420499938562559 -0.0206903102996228 -0.0933878458110248 -0.0439476436420174 -0.24231167170267
12150.p1 0.128820677662795 0.288488725629019 0.0398188645405803 -0.209428433200021 0.0391228886662069 -0.156842040193749
109382 0.206469981423035 0.362749423394548 0.0838630955334206 0.114122435494261 0.0386919083987373 -0.00751794491393441
24225 0.230308483676968 -0.217480365804023 0.181361973419358 0.102581222902855 -0.0486653333986197 -0.136874671514659
14563.s1 0.306936560976096 -0.0729458875467952 0.0210997700292191 -0.026334683567185 0.165174489028836 0.0443057610557732
13364.p1 0.0253432120678201 0.0199045616565815 0.0773025273476892 -0.0164372278820344 0.017003330175145 -0.122725480391311
13543.p1 0.15132330197488 0.0953223775990052 0.0926390222322224 0.0846937051060554 -0.00112092166028538 -0.381128328495537
11913 0.346228323578923 -0.0022580939325805 -0.10898784917652 -0.0724833242036783 -0.0725206604362431 -0.155626460855188
11462.p1 0.00417223979679516 -0.0373108038552223 -0.109952073983394 -0.103568419514074 -0.0631394596441788 -0.0526417292768059
37278 0.136334570701775 0.156714735767417 0.10635900578013 0.0265581798575832 -0.133429354093723 0.0282037792311103
108593 0.0154885564504424 -0.0765989574198704 0.0810030936830495 -0.0342078059914687 0.0173280343127058 -0.125004022814948
147127 0.254261577992573 0.142212546527148 0.0185947638734412 -0.148755840301968 -0.100298172906239 -0.146282791030467
13805.p1 -0.000892995680429396 -0.0514114243343844 -0.0188980455593619 -0.103768490059773 -0.0806138773829426 -0.152124604433544
81238 0.0339582255089536 -0.145626129395029 -0.000288024847538825 -0.0113848703997634 -0.0951957624749853 -0.112501649487782
57300 0.369290074395991 -0.177342753114751 0.0199469761861828 0.230693418777662 0.12998794340029 -0.22082506697522
13063.s1 0.272380114363397 -0.162630443312302 0.253156290938182 -0.126810841541062 -0.0478035600580743 -0.0794441204489645
11012.s1 0.0903532177530886 -0.165059397785446 -0.0686887222561439 -0.218337068106122 -0.10536105013337 -0.213712327690545
13560.s1 0.254319347112717 0.170369878742444 0.228313947098333 0.141328929346098 0.00336386496446394 -0.254353201847522
50441 0.0587830964465343 -0.109357389550205 -0.101370525837107 0.0601011323463629 0.103735873101587 0.107056064992755
105754 0.0967616202096988 0.0514798953914424 0.202287026355268 0.0846536371066351 0.0485357404855042 -0.0555539510751969
107030 -0.00684388837378161 0.148051216315044 0.115244863496742 -0.16792625150845 -0.068676405907059 -0.153564149617671
77098 0.036883070409588 0.0160160986215603 -0.0115386541495768 -0.0336402019600179 -0.0177080016564978 0.104487415562132
4461 0.0410207466472393 -0.0534095316590746 0.0509220475843458 -0.0278839131203869 0.11899424908907 0.0808462191642368
97348 -0.0563161303373531 -0.14885913118694 -0.141352828911975 -0.116911775120398 -0.0664535821896447 -0.0547710604005031
14031.s1 0.134367095604504 0.0333569347290176 0.246833436293696 -0.166448098379664 -0.0722440521801563 -0.0240065946796558
20287 0.112166706001304 0.549786377109077 0.00403170468608039 0.188877060371688 -0.22648639122873 0.0607998972645514
67886 0.133986213465263 0.146761367540734 -0.0762385864096957 -0.0918327347607003 0.346393181156523 0.291653082404325
14420.s1 0.182467859643985 0.00344720003093265 -0.0903070275690972 -0.0125127448344796 -0.0246462887730738 0.0501178892483966
83999 0.0991158275213444 -0.027020728598392 0.106851084206634 -0.0439448130186042 0.0625542788734576 0.0657360123439073
13316.p1 0.0936001185953226 -0.00674312117523938 0.160321536210757 0.100350959002466 0.0228023317949208 -0.111517819289288
32890 0.512390447238414 -0.190255540880698 -0.227980864723312 -0.273295159521271 -0.127332241161834 -0.190830204821572
12372.p1 0.0355462198599791 0.0412109724634137 0.0762596910846968 0.0669152767746959 -0.0410155585160583 0.141864498966039
121128 0.194355551834902 -0.00400978828855346 0.0789692847803832 0.0954664021698417 -0.346058415003734 0.116172041898966
11329.p1 0.125425150892575 -0.0519864254731281 -0.315244500156313 0.0655592249763006 0.0379119039385802 -0.141966078819498
8095 -0.0480580620659777 0.582287894618625 0.218924642964955 -0.0422689098790409 0.0928224935766137 -0.0361038751906317
36214 0.221932352361581 0.0546080824074824 0.0555916279434914 0.0383653373139248 0.0989789686708635 -0.0252016725542599
12692.s1 0.17543998383362 0.0540179217656391 0.111997846143542 -0.047177109487098 -0.000905664359780783 0.0267001144470514
138693 -0.149784206282785 0.221095213566316 0.303534091478985 -0.0849428473783217 -0.00290586517031485 -0.022647916723147
136006 -0.0433225654041522 -0.102212067950002 -0.152726043449762 -0.00935486044273104 -0.0718444380095875 0.0603613066097873
13886.p1 0.272817053719851 0.0300742854957928 0.202907912412574 -0.169676896280499 -0.0835122782555651 -0.172826121844208
268 0.225423155345603 0.0778621819664088 0.145260798017645 0.0953642929693361 0.0199992699190442 -0.0223055885700227
14310.s1 0.171165152774835 -0.0372285308483382 0.0882203357659622 -0.159809652271823 -0.333806546133285 -0.00588644997592856
19235 0.10779713695856 -0.0124273123484136 0.141198992781039 0.144303227809053 0.0955777473640885 -0.0479090866209166
11665.s1 0.369914670466465 -0.0249472775038932 -0.0417351407147496 0.135901005556378 -0.0212594514802456 0.0686514241384301
13152.s1 0.210237586183774 -0.123030576012567 0.0992877379253213 -0.345099435489645 -0.0410391883107088 -0.259760849970944
12299.s1 0.377936454115246 -0.109113774087003 -0.132620261205895 -0.239574202194216 0.105399073778322 0.0401546465643825
Proband-223 0.0431418284182203 -0.116335500897657 -0.0404039087416706 0.000591537527933002 -0.0431192615506195 -0.341939755229383
13709.p1 0.205909643723332 -0.208092115033925 -0.108048120777283 0.0708720421074435 0.161693610121136 -0.186639743161564
12925.s1 0.164347406350732 0.10243812477922 0.315689387431276 -0.0593265718539819 -0.111973086993527 0.0361987359032031
49292 0.318341793249213 -0.173553270115871 -0.0962208879082526 -0.105603874814416 0.0537720291194836 -0.18585862847832
13374.p1 0.161828569527098 -0.0772413766660301 -0.0847178287186867 -0.163217952708003 0.00178020562880715 -0.213495504520158
13831.p1 -0.0082569450132951 -0.00506752946712942 0.0202211008186658 -0.081198811182809 -0.00710714789814894 -0.197641634540019
148569 0.208722606759482 0.0890877473855364 -0.0163970711845996 0.10755166144757 0.0220871281552342 -0.0780069138987783
75247 0.319364733733612 -0.120116252870787 0.301209264208064 -0.156719090813668 0.0106777377401723 -0.0427022498659198
12437.p1 0.153363769146528 0.0234003281927472 0.00426163393541553 -0.069570168390009 0.0894927770270045 0.100124266839962
14026.p1 0.174401115289276 0.0091418622236179 -0.118258158706391 -0.0336437332988345 -0.0610805677309911 -0.215648719182783
12007.p1 0.28394506966487 -0.0638019410674863 -0.057499436759004 0.0391067211902829 -0.0834354953748736 -0.270100383985089
13945.p1 0.13310353271029 -8.9801523072986e-05 0.181700131969238 0.00307141942558062 -0.0520201171284374 0.134876347617698
12739.s1 0.336408306159995 -0.138615761651474 -0.0758328690878007 -0.0214775853278606 -0.0764125208204742 -0.125216671513099
67821 0.151931970894877 -0.112423085453686 -0.0192661195882614 -0.0607986332181878 0.0887120319115642 -0.120151641467083
12695.s1 0.215418697470971 0.031980323789612 0.0308104085643633 0.0450262541008241 -0.162181044855943 -0.141683302824318
63691 0.0336245480336879 0.0567728128364087 -0.0206068920965986 -0.137246785738277 -0.0184308395600566 -0.143619305045987
5132 0.155124823670338 -0.218277591683743 0.0600571240818182 0.0115965834475717 -0.061657228377048 -0.182628869145858
12091.s1 0.329851656046863 0.0194946547601408 0.267491638217381 -0.0143276407595509 0.00384009332642032 -0.0399390287581946
11446.s1 0.208851812495396 0.126578411864308 -0.0505189803186846 -0.035640636675485 0.0181788400796152 -0.0630209466499268
12552.s1 0.0324676471972523 -0.0796197478768511 -0.0881744680278345 -0.156368613936725 -0.0197667030875568 -0.052168006978601
14316.p1 0.121942986015921 0.190945432282947 -0.189343149548129 0.0272851234707063 -0.144190272991898 -0.155794403102255
11469.p1 0.144359788964545 -0.0426886365668357 0.0505134308499074 -0.107866947781534 -0.220752272535531 -0.0289923842636458
13053.s1 0.103648638442283 -0.179625965529559 0.163716635764516 0.0372539417104144 -0.138817583755925 0.201570536783985
138436 0.153485577519736 0.0668812966519313 -0.000733466840773404 -0.0146460085388469 -0.098226397060194 -0.257613125117427
11205.p1 0.193421697403429 0.129262979013275 -0.0995236882633859 0.185097930258594 -0.0697996951320319 -0.180002027015595
22030.s1 0.0767591925711935 0.01753529575588 0.000873754062799549 -0.0577863281120075 -0.0357869954023797 -0.0284909755956337
141350 -0.0828805441686789 0.133216355725531 0.179323454755168 -0.0429797619569187 0.206115987672227 -0.0428665774217243
14178.s1 0.0970051757716834 -0.0538274413164138 -0.0949536783636439 0.232753663646984 -0.00115834392697478 -0.261107879421053
54467 -0.0674009601861334 0.389627874571781 0.019547978656539 0.120627808994214 0.122529549459967 0.221806187889401
13348.p1 0.156278097080374 -0.0056446994526254 0.0272768934409938 0.0530097947031373 -0.0625377559383223 -0.110258687815504
50744 0.191561364884446 -0.012405363332401 0.0493978342828196 0.0329189655010333 0.111595563660969 -0.124249499109473
45844 0.0588428441754171 -0.216268645370069 0.193632758307613 0.00154036669561004 -0.05698399225334 0.0992999078547397
11863.s1 -0.102149926974045 0.130264143482964 0.160717111510787 -0.119088522607459 0.0366228905587768 -0.0419018852262283
126611 0.164666323847226 -0.0797699713722021 0.029127817338189 -0.240000746392008 0.0127680941921896 -0.218662363365504
12852.s1 0.303945833799425 -0.125128635882632 -0.153104731332021 -0.0885441043042807 -0.0362028585297499 -0.108357596999391
153824 0.0274653872601466 0.0185105956375074 0.160527594401993 -0.0758084917629082 0.0239820113532627 0.0190630060369845
12303.s1 0.331780156335351 0.123370207760957 -0.0479195744070952 0.00797591637901906 0.0334449060690898 -0.0692258881623376
148486 0.291814948364317 -0.0592841745302684 0.196047955174112 -0.348683279728543 -0.124294017563419 -0.0483674873346446
14356.s1 0.0821118176888063 -0.0848455565721175 0.260103329954247 0.173816641030374 -0.117880876536976 -0.108415424350972
45075 0.188046841363065 0.246063544766984 -0.108072066212165 -0.0622408194485842 0.17958182354973 0.0866081573824307
14012.p1 -0.000316582912138143 0.154030263986222 -0.126998620737352 -0.176285375089589 0.0838297664300629 0.115442661108984
70575 0.116162058568499 0.00109921230415974 0.011688526155158 -0.164111265040974 -0.0613017186320672 -0.104237483272795
14085.p1 0.220618893820085 -0.103952614732296 0.066476759128689 -0.0715912587817209 0.056851035296588 0.0804426480263521
11299.p1 0.219555355772661 0.0215661308778952 0.346566658549205 -0.0366657634608113 -0.216647685377272 -0.183628460363642
14697.p1 -0.0185841696767302 0.112493815470716 0.165164523594375 0.0856131334158162 -0.141751934283193 -0.0922060143090379
