PC1 PC2 PC3 PC4 PC5 PC6
X102267_1 0.114282786863904 -0.0100722759272616 0.0429017920026329 0.188466557435937 -0.0463667539690862 -0.242033291881259
X102313_1 0.0505231708744505 -0.159310696959376 -0.075718112896684 0.117918817054379 -0.175938408613766 -0.306114872769114
X102317_1 0.285918537659722 -0.0351295884734635 0.125275979910693 -0.0865514241719295 0.0221149825160719 -0.104723341954707
X102346_1 0.123440374198816 0.0814716301512252 0.0294446297394279 -0.247971416593665 0.0399169576216557 -0.23899274408798
X102487_1 0.358862394061345 0.0270181743533655 0.329175765581181 -0.138548384752822 -0.0220455475558822 -0.0051160864856439
X102502_1 0.1741834070529 -0.170056075200123 0.190600791922052 -0.0325104891653807 -0.177203762138196 0.0593237107484815
X102640_1 -0.0969232866115999 0.0968173469468215 0.115212523153435 0.0959791463313353 -0.044870032035873 -0.0632844752734233
X10265_1 0.11463733763698 0.0896934475399301 0.153611862286373 -0.13985668735728 -0.0388364671761452 0.0151729407549416
X102727_1 0.188632836694643 -0.0187665605280108 -0.0965854212307207 -0.00998601134018212 -0.0617555945915194 -0.24835403795294
X103058_1 0.187406046361648 -0.139925350088798 0.0765483648167861 0.00640351566798149 0.0707028432918465 -0.385377501931019
X103060_1 0.0567821497946449 0.0375985964082695 0.136168241653717 0.106508803423783 -0.0305906732566244 -0.128829427180646
X10310_1 0.128710351494317 0.0798761756884747 -0.209181047310468 -0.130125604088941 0.44901187468357 0.0128546591591867
X103123_1 0.124469223685001 -0.245389907716868 -0.193139273080352 -0.0620498912228752 0.00618142524127058 -0.0188666931975252
X103250_1 0.119501870515718 -0.174759877986188 0.0777160790508082 -0.164684840038354 -0.0349836984730451 -0.0840459929130881
X10327_1 0.0558535064078902 0.149040787903527 0.124189514289553 -0.0841535407860163 -0.000464325079566827 0.0654951065608926
X103352_1 0.0766115165075682 0.238867785530964 0.0701380761449197 0.0711187102214103 -0.0632594680538224 -0.0433737873089381
X10338_1 0.145393107714539 -0.15066707257643 0.289704285431378 -0.251339405554559 0.0949635268014161 0.0428326736818489
X103405_1 -0.281835053716805 0.106305079227137 0.0193254172863623 0.200940530379185 -0.072085538652574 -0.253671811619285
X103406_1 0.276273378661781 0.150163005460439 -0.149680325419455 -0.20084085603248 -0.0359987678159622 -0.00903468828691434
X103505_1 0.36272907765228 0.122325558328741 0.212405961564949 0.0745291472829794 0.132511048350252 -0.183778492428928
X103517_1 0.0366652710407028 -0.0440739303418267 -0.150710417093038 -0.142432323479795 -0.125022587828785 -0.166351004511568
X103692_1 0.187499885940974 0.140354434829917 0.0933285703065647 -0.0770344911390544 -0.243021632648275 0.0466572722540789
X10370_1 0.267016350642048 0.359241562515657 -0.208454485519268 -0.00739115593861345 -0.162624019453771 -0.0312264012651224
X103706_1 0.108760485722717 -0.149770860049361 0.259498192872582 -0.0282398606994729 -0.127341478416917 -0.0932901942929622
